,lat,lng
3364,1.25,124.83333
3365,-4.3935,122.2149
3366,-0.9166,122.3538
3367,-4.33333,120.25
3368,-8.65738,121.07937
3369,-8.74,117.5333
3370,-3.23846,130.14527
3371,0.5,116.5
3372,-2,113.5
3373,-2.5,115.5
3374,-7.7394,112.5099
3375,-7.5,110
3376,-4.75,138
3377,-8.5,115
3378,0.693,122.4704
3379,0.62621,127.84241
3380,-0.86531,134.06118
3381,-2.5,119.3333
3382,35.31843,69.03182
3383,35.31583,69.03889
3384,35.94458,68.71512
3385,35,68.91667
3386,36.70904,67.11087
3387,36.72895,68.857
3388,34.52813,69.17233
3389,35,71
3390,34.75,67.25
3391,34.82156,67.82734
3392,35.75,69
3393,36.13068,68.70829
3394,36.2305,68.8884
3395,34.39561,68.86618
3396,35.62088,68.66591
3397,35.27525,68.38068
3398,35.35695,67.77567
3399,35.11802,67.61046
3400,34.98819,69.14204
3401,34.86522,68.14492
3402,45.68492,28.40613
3403,47.33333,27.91667
3404,47.58333,28.5
3405,47.09643,28.86791
3406,46.5082,29.73871
3407,47.33013,27.62511
3408,47.66667,28.83333
3409,48.41667,27.5
3410,47.08333,28.16667
3411,47.25,28.58333
3412,46.81169,28.19695
3413,46.88673,28.41187
3414,47.15861,29.03065
3415,47.85791,27.25947
3416,47.52197,28.83799
3417,46.58333,28.83333
3418,46.06169,28.83078
3419,46.68196,29.04833
3420,47.69459,27.34349
3421,47.36667,29.25
3422,-2.3001,30.128
3423,-2.6112,29.5955
3424,-2.5124,29.7355
3425,-1.548,29.7039
3426,-1.7444,29.6332
3427,-1.5485,30.2186
3428,-2.1759,30.2172
3429,-2.0043,29.384
3430,-2.1026,29.3876
3432,-2.283,29.9533
3433,-2.23456,30.14825
3434,-2.57016,29.07535
3435,-1.81503,29.98927
3436,-2.26363,30.22388
3437,-2.0806,30.04067
3438,-2.31771,29.77861
3439,-1.94869,29.68775
3440,-1.93897,29.62871
3441,-1.76629,29.81329
3442,33.95667,35.62
3443,33.97,35.61972
3444,34.03028,35.62889
3445,33.27333,35.19389
3446,33.55751,35.37148
3447,33.90027,35.50003
3448,33.90833,35.58139
3449,34.01823,35.66611
3450,33.92222,35.68306
3451,33.89332,35.50157
3452,33.94889,35.67333
3453,34.06945,35.69466
3454,33.915,35.59306
3455,33.89194,35.655
3456,33.78715,35.48071
3457,34.32861,35.73
3458,,
3459,33.85534,35.53589
3460,34.43,35.85
3461,33.98301,35.6178
3462,-1.5,-51.88333
3463,-4,-53
3464,-3.08567,-60.15564
3465,-5,-45
3466,1,-52
3467,-13,-56
3468,-10.5,-48
3469,-3.04306,-60.1125
3470,2.25,-61.25
3471,-3.75,-64.5
3472,-9,-70
3473,-11,-63
3474,-14.13584,-52.49093
3475,-0.39287,-63.53706
3476,-3.04361,-60.01282
3477,-1.98386,-61.78513
3478,-0.25484,-65.55119
3479,-13.17747,-52.37104
3480,-12.3212,-52.5476
3481,12.19732,-86.09706
3482,13.74665,-86.70934
3483,12.12943,-85.11523
3484,12.3783,-85.66646
3485,11.3,-85.75
3486,13.7,-86.16667
3487,11.99537,-84.86999
3488,12.23512,-86.42809
3489,12.13282,-86.2504
3490,12.14803,-85.83948
3491,13.65328,-86.61297
3492,12.21635,-85.16595
3493,12.93636,-85.86344
3494,11.92988,-85.95602
3495,12.17575,-83.06145
3496,13.14355,-85.04145
3497,12.08333,-85.16667
3498,11.19639,-85.5089
3499,12.15889,-86.34417
3500,42.00561,43.63376
3501,41.69411,44.83368
3502,41.52139,41.55194
3503,42.1537,42.33517
3504,41.54949,44.99323
3505,42.03565,43.95956
3506,42.14616,41.67197
3507,41.91889,44.72917
3508,42.26791,42.69459
3509,41.80316,41.87481
3510,41.99414,43.59994
3511,42.03694,41.73917
3512,42.03333,43.55
3513,41.911,41.76988
3514,41.64228,41.63392
3515,42.13978,42.9892
3516,41.91438,44.54318
3517,42.20556,44.36444
3518,42.05329,43.49704
3519,-18.13712,177.41551
3520,-18.14161,178.44149
3521,-18.1745,177.52004
3522,-18.14307,177.50691
3523,-17.96667,177.55
3524,-16.56038,178.8629
3525,-17.92313,177.90032
3526,-18.09412,177.56241
3527,-17.98901,177.58437
3528,-17.80652,177.36499
3529,-18.25984,177.90209
3530,-16.66158,179.85625
3531,-17.61686,177.45049
3532,-16.41667,179.36667
3533,-17.88353,177.80097
3534,-17.84512,178.01903
3535,-17.88723,177.81192
3536,-17.96071,177.54785
3537,-18.02884,177.54701
3538,44.12556,80.41444
3539,30.91876,110.69763
3540,31.16925,111.56548
3541,30.74312,111.13375
3542,30.71444,111.28472
3543,30.82972,110.97778
3544,30.42139,111.75333
3545,30.3925,111.45
3546,36.05701,103.83987
3547,30.51453,111.4034
3548,30.83116,111.83337
3549,31.76986,121.04664
3550,30.42277,111.50874
3551,30.82575,111.00706
3552,33.81974,113.42946
3553,29.71785,114.34465
3554,30.21499,115.32488
3555,40.91904,110.38311
3556,26.5058,103.158
3557,-9.195,31.622
3558,-9.80804,29.3125
3559,-15,24
3560,-16.5,27
3561,-14.12637,31.40504
3562,-13,25
3563,-9.75,30.75
3564,-12.02118,31.26473
3565,-13.6996,29.49748
3566,-15.41667,29
3567,-11,29
3568,-17.147,26.679
3569,-13.66667,32
3570,-13,28
3571,-16.68884,26.98733
3572,-10.33173,32.23818
3573,-14,29
3575,-10.54393,32.07725
3576,15.5,-61.33333
3577,13.88333,-60.96667
3578,13.08333,-61.2
3579,12.51239,-61.43033
3580,12.00956,-61.70076
3581,12.19021,-61.70677
3582,12.05869,-61.75456
3583,12.05288,-61.75226
3584,12.01762,-61.77157
3585,12.12294,-61.74422
3586,12.02685,-61.67255
3587,12.11667,-61.66667
3588,12.10963,-61.70023
3589,12.09712,-61.6961
3590,12.02505,-61.76031
3591,12.16462,-61.72965
3592,12.07935,-61.72042
3593,12.09164,-61.74689
3594,12.05023,-61.75319
3595,39.71015,49.08968
3596,39.42359,48.8246
3597,39.59621,48.98479
3598,38.75428,48.85062
3599,39.95008,49.40675
3600,41.6316,46.64479
3601,40.63141,48.64137
3602,40.58597,48.70672
3603,41.06516,49.03915
3604,40.08238,49.41205
3605,40.76395,47.05953
3606,40.5336,48.92819
3607,40.37444,49.68194
3608,40.68278,46.36056
3609,40.37767,49.89201
3610,40.5,47.5
3611,42,45
3612,40.45235,49.74374
3613,40.9072,47.21209
3614,-33,-54.25
3615,-32.08333,-55.75
3616,-33.5,-57.75
3617,-34.25,-56.75
3618,-31.41667,-57
3619,-34,-54
3620,-31.5,-55.25
3621,-32.75,-57.33333
3622,-32.08333,-57.25
3623,-34.825,-56.2
3624,-34.58333,-54.83333
3625,-34,-55
3626,-33.83333,-55.91667
3627,-33.58333,-56.83333
3628,-33.08333,-56.08333
3629,-34.16667,-57.66667
3630,-32.33333,-54.33333
3631,-34.53333,-55.91667
3632,-30.58333,-57
3633,35.59234,8.68258
3634,35.26072,9.06607
3635,36.48519,8.82325
3636,33.43099,10.96374
3637,36.70352,8.94918
3638,36.56996,8.99172
3639,36.54337,8.72472
3640,36.4649,8.61107
3641,33.22934,10.1182
3642,33.39519,10.44621
3643,,
3644,33.54716,10.52673
3645,32.89938,11.20743
3646,35.64632,8.93443
3647,35.50911,8.90541
3648,35.50284,9.17288
3649,35.55253,8.4952
3650,35.33887,8.5526
3651,-1.08333,37.08333
3652,-0.42013,36.94759
3653,-0.30719,36.07225
3654,-0.71383,36.43261
3655,-1.28333,36.81667
3656,0.33474,34.48796
3657,-4.05466,39.66359
3658,-3.21799,40.11692
3659,-1.52233,37.26521
3660,-1.36696,38.01055
3661,-0.10221,34.76171
3662,-3.63045,39.84992
3663,-0.36774,35.28314
3664,0.28422,34.75229
3665,-0.45275,39.64601
3666,-0.53987,37.45743
3667,0.52036,35.26993
3668,-1.4563,36.97826
3669,19.45591,72.81136
3670,19.36071,72.79558
3671,19.29512,73.20327
3672,19.06667,72.9
3673,19.03333,72.85
3674,18.98878,73.11013
3675,19.02443,72.84674
3676,19.63938,72.72562
3677,18.98487,72.81532
3678,13.08784,80.27847
3679,19.07128,72.88304
3680,18.78562,73.34589
3681,19.6451,73.47434
3682,17.87339,73.22921
3683,18.98333,72.83333
3684,19.23496,72.85976
3685,19.07283,72.88261
3686,19.20867,73.18533
3687,-1.91667,31.25
3688,-6.92452,39.42177
3689,-5.2,38.28333
3690,-5.25,32.83333
3691,-5.75,34.66667
3692,-8,31.41667
3693,-2.75,33.08333
3694,-5.83333,39.3
3695,-6.85,39.23333
3696,-8.2,33.33333
3697,-1.83333,34.41667
3698,-9.5,38.5
3699,-6.71666,39.14437
3700,-3.75,37.63333
3701,-7.85,35.55
3702,-6.91805,39.16254
3703,-3,36
3704,-10.7,36.23333
3705,15.75005,105.95529
3706,16.07765,106.70304
3707,16.17116,105.30729
3708,15.71587,106.36158
3709,16.44316,106.03019
3710,14.68453,106.06357
3711,17.36317,105.31497
3712,15.47745,106.14111
3713,15.54626,105.77051
3714,15.24426,105.96716
3715,16.02236,106.23837
3716,15.34107,105.73703
3718,16.40036,105.57388
3719,17.1762,105.1259
3720,17.18114,105.55175
3721,17.30329,105.94077
3722,16.7,105.6
3723,-1.944,30.6093
3724,-1.6747,30.407
3725,-2.4469,29.893
3726,-1.38253,30.24122
3727,-1.94995,30.05885
3728,-2.3367,29.1185
3729,-1.1587,30.4748
3730,-1.67895,29.90125
3731,-1.42639,30.26417
3732,-1.5028,29.6857
3733,-1.9442,30.2487
3734,-2.4366,28.9534
3735,-1.5195,29.8353
3736,-1.55,30.3056
3737,-1.9919,29.8666
3738,-2.5998,29.7898
3739,-1.47394,29.83468
3740,-2.1436,29.933
3741,-18.36634,-59.65233
3742,-18.51667,-59.5
3743,-18,-60
3744,-16.09288,-63.05369
3745,-14.83333,-64.9
3746,-17.78629,-63.18117
3747,-17.65,-62.75
3748,-15.91667,-62.5
3749,-15.66667,-64.33333
3750,-16.32619,-62.90666
3751,-17.81667,-63.05
3752,-14.5,-64.33333
3753,-14,-65.5
3754,-17.75,-63.25
3755,-16.83333,-62.8
3756,-15.89299,-63.18855
3757,-17.663,-62.81227
3758,39.87534,20.00477
3759,41.57694,20.05139
3760,41.32139,20.06972
3761,40.9025,20.6525
3762,41.91667,20.08333
3763,40.4686,19.48318
3764,41.68278,19.89333
3765,41.00056,19.44083
3766,40.82379,19.36431
3767,41.77444,19.78611
3768,41.63899,19.57362
3769,41.78361,19.64361
3770,41.57694,19.56583
3771,41.43655,19.4605
3772,41.32355,19.45469
3773,42.08333,19.88333
3774,40.61285,19.56339
3775,10.91843,-74.76459
3776,4.57937,-74.21682
3777,6.97443,-73.02284
3778,6.25,-75.58333
3779,6.18461,-75.59913
3780,7.0682,-73.16981
3781,7.06315,-73.08586
3782,6.15336,-75.54497
3783,4.30709,-76.3761
3784,10.50743,-75.4543
3785,3.41033,-76.58097
3786,7.12539,-73.1198
3787,4.60971,-74.08175
3788,6.33732,-75.55795
3789,10.96854,-74.78132
3790,10.95838,-74.79183
3791,6.28333,-75.5
3792,1.14753,23.10962
3793,-0.50765,24.22893
3794,-4.85187,21.5595
3795,1.3622,29.03596
3796,-4.97503,23.44391
3797,-4.7343,24.4393
3798,-5.38771,25.74885
3799,-6.13791,24.48179
3800,-5.54892,23.11133
3801,-3.49148,21.3774
3802,1.54408,25.32784
3803,1.00726,27.16095
3804,-3.41987,19.43263
3805,-1.9275,18.2881
3806,-4,18
3807,-5.84885,23.55364
3808,42.66667,59.33333
3809,44.09988,59.62801
3810,39.53333,63.75
3811,39.65417,66.95972
3812,39.72278,64.55167
3813,39.77472,64.42861
3814,41.65583,60.3025
3815,41.38333,60.85
3816,40.9983,71.67257
3817,40.11583,67.84222
3818,41.31944,61.07417
3819,41.84472,60.39194
3820,41.22222,61.30667
3821,41.35028,60.81833
3822,40.48972,68.78417
3823,40.83948,68.66191
3824,12.8,-16.36667
3825,12.85,-13.8
3826,15.60588,-13.3223
3827,16.04541,-13.72924
3828,13.83333,-15.41667
3829,13.13607,-13.75566
3830,15.16667,-13.66667
3831,12.93333,-14.08333
3832,13.98333,-14.8
3833,13.98333,-14.56667
3834,13,-14.41667
3835,14.76667,-17.28333
3836,12.88333,-14.48333
3837,12.89417,-16.35222
3838,12.55146,-12.17586
3839,12.70683,-15.55801
3840,39.72833,20.05444
3841,39.83333,20.08333
3842,39.94861,20.03889
3843,39.99222,19.91389
3844,39.76889,19.99972
3845,40.13972,19.69361
3846,40.33333,19.55
3847,40.05601,19.82688
3848,41.36667,19.42889
3849,40.01444,19.89111
3850,40.16647,19.62412
3851,40.33333,19.46667
3852,40.10167,19.74472
3853,40.15139,19.63889
3854,40.16667,19.8
3855,39.75943,20.03467
3856,14.68263,-17.44908
3857,14.68122,-17.45837
3858,14.74795,-17.44715
3859,14.71331,-17.45472
3861,14.72517,-17.45109
3862,14.6937,-17.44406
3863,14.76594,-17.43017
3864,14.66,-17.44028
3865,14.74363,-17.43347
3866,14.71962,-17.4536
3867,14.70564,-17.47369
3868,14.77446,-17.40212
3869,14.757,-17.435
3870,14.77036,-17.4185
3871,14.73361,-17.44944
3872,9.90222,4.41917
3873,5.89405,5.67666
3874,10.95,8.33333
3875,5.45767,6.43328
3876,5.09386,7.39479
3877,8.71667,9.5
3878,10.98854,7.69622
3879,12.56195,6.57617
3880,10.45225,5.4795
3881,8.15541,10.96853
3882,7.96327,9.84767
3883,10.81742,12.08845
3884,12.97973,10.39914
3885,11.71064,11.15721
3886,13.69519,5.36123
3887,13.10906,12.52513
3888,19.73333,-72.2
3889,19,-72.5
3890,19.10819,-72.69379
3891,18.54349,-72.33881
3892,19.09775,-72.70815
3893,19.12456,-72.68299
3894,18.52806,-72.35972
3895,19.5,-72.66667
3896,19.45,-72.65
3897,19.5,-72.51667
3898,18.26528,-72.71806
3899,19.66667,-72.15
3900,19.75938,-72.19815
3901,19.01587,-72.72517
3902,18.58028,-72.33806
3903,-1.03326,37.06933
3904,-0.42013,36.94759
3905,-0.30719,36.07225
3906,-0.71383,36.43261
3907,-1.28333,36.81667
3908,-4.05466,39.66359
3909,-3.21799,40.11692
3910,-1.52233,37.26521
3911,-1.36696,38.01055
3912,-0.10221,34.76171
3913,-0.36774,35.28314
3914,0.28422,34.75229
3915,-0.45275,39.64601
3916,-0.53987,37.45743
3917,0.52036,35.26993
3918,8.2379,-7.86638
3919,8.28333,-7.68333
3920,5.66829,-4.57371
3921,6.64678,-4.70519
3922,7.06264,-4.49948
3923,7.13113,-3.20415
3924,5.28634,-3.30403
3925,5.46779,-3.20711
3926,6.72972,-3.49639
3927,5.13622,-3.02308
3928,8.40611,-7.58048
3929,6.74434,-3.494
3930,5.49961,-3.2408
3931,6.82803,-4.5813
3932,5.79488,-4.37187
3933,8.50218,2.34617
3934,7.50463,2.07954
3935,6.2839,1.84529
3936,6.38948,2.34581
3937,7.02741,1.93498
3938,6.36604,2.51217
3939,7.163,2.094
3940,6.371,2.113
3941,6.48047,2.62129
3942,6.39468,2.58172
3943,6.36736,2.4225
3944,6.35578,2.36279
3945,6.508,2.325
3946,7.188,1.973
3947,6.28333,1.83333
3948,4.1488,-76.24463
3949,6.83333,-73.41667
3950,4.63643,-75.5674
3951,4.39505,-75.80237
3952,3.5,-73
3953,10,-74.5
3954,4.67525,-75.67142
3955,4.5994,-75.68536
3956,9.33333,-73.5
3957,2.5,-76.83333
3958,5.66667,-73
3959,10.75,-75
3960,4.53307,-75.70438
3961,5.71894,-75.74842
3962,4.15983,-76.23291
3963,43.8,87.58333
3964,34.68833,113.55417
3965,34.73417,108.39361
3966,34.06889,108.78583
3967,37.22389,122.06833
3968,28.93155,115.9747
3969,34.35806,112.0625
3970,36.22996,111.38177
3971,36.6476,117.12318
3972,35.1375,113.14389
3973,23.37327,113.51219
3974,22.94417,113.91268
3975,30.08333,107.83333
3976,36.45564,112.88436
3977,41.25,122.66667
3978,38.70071,48.75551
3979,,
3980,40.58333,48.66667
3981,41.08333,47.16667
3982,40.91667,47.83333
3983,41.16667,48.41667
3984,41.58333,48.75
3985,40.83333,48.16667
3986,40.46602,49.82783
3987,40.37767,49.89201
3988,40.41667,49.33333
3989,40.6937,46.34082
3990,40.59466,49.62799
3991,40.45235,49.74374
3992,27.25,86
3993,28.16667,85.33333
3994,28,83.83333
3995,27.58333,85.66667
3996,28.00242,84.62009
3997,27.83333,86.25
3998,28,84.91667
3999,27.45436,85.22301
4000,27.82936,85.54504
4001,27.41758,85.1499
4002,27.674,85.4458
4004,27.67433,85.31834
4005,27.32207,86.05913
4006,11.03333,-14.2
4007,10.73333,-12.06667
4008,10.5,-12.96667
4009,11.9,-12.3
4010,10.21667,-14
4011,11.43333,-11.35
4012,10.61667,-12.18333
4013,11.08333,-14.41667
4014,11.2167,-12.2
4015,11.8,-12.2167
4016,10.53347,-12.14916
4017,11.1333,-13.0833
4018,10.49,-13
4019,11.0667,-13
4020,-2.5,23.5
4021,-2.21667,25.45
4022,2.14838,27.99466
4023,-0.64735,29.43891
4024,-0.27225,27.58629
4025,0.7083,22.90966
4026,1.85,29.96667
4027,-1.67409,29.22845
4028,4.19559,29.48093
4029,-3.55389,28.84806
4030,-0.2869,19.89914
4031,1.23126,19.81054
4032,-4.32758,15.31357
4033,0.91667,29.16667
4034,10.70894,-0.80228
4035,8.55083,-0.51875
4036,6.09408,-0.25913
4037,8.46667,-0.01667
4038,5.586,-0.186
4039,6.197,0.799
4040,10.78556,-0.85139
4041,5.10535,-1.2466
4042,6.68333,-1.61667
4043,7.36667,-2.31667
4044,9.4,-0.83333
4045,9.43333,-0.01667
4046,9.28333,0.36667
4047,5.43333,-2.73333
4048,7.25,2.16667
4049,10.53569,3.24577
4050,8.63888,2.68819
4051,8.83973,2.61865
4052,8.88649,2.59753
4053,11.04992,3.23636
4054,8.48639,2.42872
4055,9.53241,2.22793
4056,9.79575,2.68017
4057,11.50533,3.23291
4058,9.75,2.75
4059,10.75,1.66667
4060,11.33333,2.91667
4061,7.16667,2.58333
4062,11.78,-0.36972
4063,13.58278,-2.42158
4064,12.36566,-1.53388
4065,11.66361,-1.07306
4066,12.25263,-2.36272
4067,13.09167,-1.08444
4068,12.06157,0.35843
4069,14.0354,-0.0345
4070,12.46338,-3.46075
4071,11.17715,-4.2979
4072,10.63333,-4.76667
4073,,
4074,12.58774,-1.30102
4075,11.4824,-0.51695
4076,1.79112,-78.79275
4077,2.76456,-77.63351
4078,2.30185,-77.91487
4079,2.49139,-78.44307
4080,3,-77.25
4081,2.5521,-77.87865
4082,2.4691,-78.09975
4083,4,-73.25
4084,2.57173,-76.77979
4085,2.79614,-77.64232
4086,1.49213,-76.37308
4087,2.33584,-78.20676
4088,2.21927,-78.32235
4089,1.30292,-77.34595
4090,-35.96969,-58.93217
4091,-27.46056,-58.98389
4092,-34.75,-58.58333
4093,-34.76918,-58.64802
4094,-27.46784,-58.8344
4095,-34.5627,-58.45829
4096,-27,-65.5
4097,-24.7859,-65.41166
4098,-33.16667,-60.75
4099,-40,-67
4100,-31.73271,-60.52897
4101,-38.95161,-68.0591
4102,-29.58333,-67
4103,-34.5922,-58.4064
4104,12.36566,-1.53388
4105,11.17715,-4.2979
4106,12.47203,-3.47305
4107,10.38,-4.5
4108,12.37874,-1.53276
4109,11.78922,-0.35706
4110,13.09829,-1.0855
4111,12.25488,-2.36876
4112,11.67132,-1.07374
4113,12.06308,0.36349
4114,11.28,-4.32
4115,12.58774,-1.30102
4116,14.03351,-0.04575
4117,10.5,-3.2
4118,11.43716,-85.82632
4119,11.33333,-84.58333
4120,12.92559,-85.91747
4121,11.97444,-86.09417
4122,12.13282,-86.2504
4123,13.5,-86.41667
4124,12.43787,-86.87804
4125,13.09103,-86.00234
4126,11.92988,-85.95602
4127,13.09185,-86.35384
4128,12.08333,-85.16667
4129,12.62937,-87.13105
4130,12.47224,-85.6586
4131,11.6833,-84.45
4132,15.5251,-16.5257
4133,14.78023,-17.22761
4134,14.71542,-17.27334
4135,15.71667,-16.5
4136,14.76457,-17.39071
4137,15.41667,-16.66667
4138,15.8812,-16.4999
4139,15.428,-16.7199
4140,15.715,-16.4573
4141,15.11667,-16.21667
4142,15.3692,-16.5154
4143,14.6937,-17.44406
4144,14.77446,-17.40212
4145,14.757,-17.435
4147,38,67.5
4148,39.8,66.43333
4149,38.58333,66
4150,40,64
4151,41.23333,69.8
4152,40.43333,68.66667
4153,42,64
4154,40.99747,71.24784
4155,41.5,60.5
4156,40.33333,67.66667
4157,40.5,71.25
4158,40.75,72.33333
4159,41.66667,63.83333
4160,12.58325,106.0243
4161,12.48238,106.21478
4162,12.13054,104.50356
4163,12.48532,106.11339
4164,12.86935,105.15923
4165,12.60793,106.09293
4166,11.97028,104.56838
4167,12.83333,105
4168,11.5,104.33333
4169,12.16667,104.55
4170,11.77155,106.33837
4171,12.27609,105.80631
4172,12.64,105.32
4173,13.07137,104.84491
4174,18.55644,-11.42715
4175,15.15846,-12.1843
4176,16.51378,-15.80503
4177,18.08581,-15.9785
4178,20.94188,-17.03842
4179,16.61702,-7.25649
4180,16.62073,-11.40208
4181,16.15027,-13.5037
4182,22.678,-12.711
4183,16.6614,-9.6149
4184,20.5177,-13.04857
4185,17.05314,-13.91312
4186,19.74657,-14.38531
4187,30.33333,36.58333
4188,31,36
4189,32.5,35.83333
4190,32.08374,36.07773
4191,30.75,35.58333
4192,31.58369,36.33335
4193,32.33333,37.91667
4194,31.16667,35.75
4195,32,35.66667
4196,32.33333,35.75
4197,32.25,35.91667
4198,29.75,35.33333
4199,31.58333,35.66667
4200,14.78183,-17.34961
4201,16.01793,-16.48962
4202,14.76457,-17.39071
4203,14.77977,-17.31131
4204,14.6937,-17.44406
4205,14.72051,-17.1816
4206,14.77446,-17.40212
4207,14.72291,-17.27918
4208,14.74222,-17.29167
4209,16.07561,-13.83921
4210,14.76515,-17.35198
4211,14.7761,-17.3956
4212,14.70639,-17.41083
4213,22.28519,-97.87777
4214,19.42155,-98.95038
4215,19.71288,-98.96895
4216,19.03793,-98.20346
4217,19.42847,-99.12766
4218,16.84942,-99.90891
4219,19.26083,-99.71194
4220,32.5027,-117.00371
4221,25.67507,-100.31847
4222,32.62781,-115.45446
4223,21.12908,-101.67374
4224,28.63528,-106.08889
4225,21.88234,-102.28259
4226,10.10974,105.62318
4227,10.18714,106.77641
4228,10.33333,106.66667
4229,12.68333,109.21667
4230,10.11667,105.5
4231,9.11667,105.33333
4232,10.03711,105.78825
4233,10.07431,105.73974
4234,11,106.63333
4235,10.04625,105.75281
4236,10.01137,105.81165
4237,9.99271,105.78548
4238,,
4239,1.75,35.25
4240,0.105,34.302
4241,,
4242,,
4243,-1.09,36.699
4244,,
4245,,
4246,1.25142,35.44272
4247,0.5,36
4248,-0.344,36.5
4249,-3.4,38.37
4250,,
4251,0.47754,35.55889
4252,-24.63853,-56.37759
4253,-26.94835,-55.88367
4254,-24.13333,-56.66667
4255,-26.66944,-57.14583
4256,-26.66594,-56.22839
4257,-26.03333,-56.05
4258,-27,-57
4259,-24.97518,-56.30927
4260,-26.83333,-55.66667
4261,-27.33056,-55.86667
4262,-25.1975,-56.39878
4263,-24.25,-55.25
4264,-25.2,-55.83333
4265,40,73
4266,42.25,70.25
4267,42.41667,77.25
4268,42.33333,72
4269,41.43333,75.96667
4270,41.42866,75.99111
4271,41.5,72.5
4272,42.96446,77.58225
4273,43.71667,68.73333
4274,42.24479,70.67207
4275,41.69753,75.3495
4276,41.97442,75.76478
4277,43.35015,79.06963
4278,1.33309,173.01162
4279,1.52009,173.00302
4280,1.78305,173.04483
4281,1.3278,172.97696
4282,1.38164,173.14704
4283,1.35046,172.9336
4284,1.32924,172.97522
4285,1.3297,172.99213
4286,1.35317,173.04259
4287,1.36292,173.16226
4288,1.3673,173.12415
4290,1.43334,173.00001
4291,41.71667,44.83333
4292,41.66667,42
4293,41.51667,44.51667
4294,41.75,45.71667
4295,41.96667,42.2
4296,42.16667,42.98333
4297,42.32,44.14
4298,42.28333,44.75
4299,42.63333,43.13333
4300,42.70076,42.21496
4301,41.58333,43.26667
4302,43.0005,41.00501
4303,-17,37
4304,-25.05194,33.64417
4305,-15.5,33
4306,-19.2,34.8
4307,-15.84361,39.60972
4308,-15,39
4309,-18.25,35
4310,-25.5,32.33333
4311,-19,33.5
4312,-18.13639,34.49917
4313,-15.91472,33.15889
4314,-23.26417,35.08278
4315,5.70706,6.79134
4316,7,3.58333
4317,7.79688,6.74048
4318,8.5,5
4319,8.0912,6.79782
4320,12.22336,4.37971
4321,5.5,7.16667
4322,7.72802,5.79309
4323,10.5,10
4324,8.23333,4.81667
4325,11.5,4
4326,7.75,6.75
4327,9,39.5
4328,16,30
4329,14.5,-14.25
4330,8.1,-1.2
4331,10,8
4332,12.5,-1.66667
4333,8.66667,1.08333
4334,20.25,-10.5
4335,9.5,2.25
4336,15,19
4337,18,9
4338,18,-2
4339,1.5,12
4340,-0.71933,8.78151
4341,-1.58333,9.58333
4342,-0.83333,12.66667
4343,0.66667,12.83333
4344,-3,11
4345,-1.63333,11.16667
4346,-0.41667,10.58333
4347,0.39241,9.45356
4348,-1.3,13.9
4349,-1.63333,13.58357
4350,0.3,10.03333
4351,42.0832,42.52163
4352,42.10017,43.22057
4353,42.01822,42.82836
4354,41.69411,44.83368
4355,41.62046,45.92198
4356,41.84514,44.71875
4357,42.28806,42.75528
4358,42.26791,42.69459
4359,41.82069,46.19805
4360,42.34129,42.5976
4361,41.75,45.71667
4362,42.16667,42.98333
4363,41.71667,44.83333
4364,41.66667,42
4365,41.51667,44.51667
4366,41.75,45.71667
4367,41.96667,42.2
4368,42.16667,42.98333
4369,42.32,44.14
4370,42.28333,44.75
4371,42.63333,43.13333
4372,42.70076,42.21496
4373,41.58333,43.26667
4374,43.0005,41.00501
4375,31.53889,116.65
4376,32.51667,116.23333
4377,32.1,116.65
4378,32.62,117.08
4379,32.62639,116.99694
4380,32.62082,117.06319
4381,32.61433,117.06047
4382,29.69565,118.31936
4383,30.77135,118.16984
4384,30.69996,119.0138
4385,31.09867,119.46879
4386,31.29748,118.36216
4387,40.63333,20.08333
4388,41.6,20.23333
4389,41.06667,20.2
4390,40.21667,20.2
4391,40.61667,20.66667
4392,42.2,20.36667
4393,41.48333,19.61667
4394,40.76667,19.61667
4395,41.8,19.86667
4396,42.18333,19.75
4397,41.26667,19.78333
4398,40.16667,19.8
4399,17.99179,-76.80894
4400,17.98886,-76.79873
4401,18.38333,-77.88333
4402,18.06667,-77.01667
4403,18.06667,-76.75
4404,18.06667,-77.26667
4405,17.95,-76.95
4406,17.96667,-76.8
4407,17.98333,-76.8
4408,17.98333,-76.93333
4409,18.0011,-76.91679
4410,18.10205,-77.00541
4411,18.35334,-88.14541
4412,18.30396,-88.52085
4413,17.1588,-89.0696
4414,18.40175,-88.3998
4415,17.53569,-88.6285
4416,16.36457,-88.48513
4417,17.19062,-88.97457
4418,18.45736,-88.30134
4419,17.56933,-88.40527
4420,16.3984,-88.5591
4421,17.5573,-88.53573
4422,17.49952,-88.19756
4423,4.47248,-74.12639
4424,4.73994,-74.02753
4425,4.74411,-74.09665
4426,4.60253,-74.18997
4427,4.25,-74.18333
4428,4.60971,-74.08175
4429,4.78222,-73.97667
4430,4.65137,-74.05197
4431,4.57047,-74.08684
4433,4.58037,-74.10233
4434,4.64915,-74.1572
4435,39.93652,69.56779
4436,39.83895,69.5276
4437,42.46017,76.18709
4438,42.84194,75.30149
4439,42.52277,72.24274
4440,40.52828,72.7985
4441,41.42866,75.99111
4442,42.49068,78.39362
4443,40.93333,73
4444,42.64944,77.08225
4445,42.87,74.59
4446,40.06259,70.81939
4447,2.63333,-67.56667
4448,10.89986,-74.78787
4449,4.57937,-74.21682
4450,4.70121,-74.20113
4451,4.76896,-75.72222
